trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1433,False,"{'a': 0.1, 'e': 0.25469690798333705}",30,19,14.814770851811325,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.1, 'e': 0.349965488047749}",20,13,-9.824603376648625,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1435,False,"{'a': 0.1, 'e': 0.4417373286387981}",25,3,-27.00328562574039,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1436,False,"{'a': 0.1, 'e': 0.529095475861036}",30,0,-33.47145208138046,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
1437,False,"{'a': 0.1, 'e': 0.6111670759841825}",25,0,-125.07523460928401,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
1438,False,"{'a': 0.1, 'e': 0.6871320967090917}",30,0,-31.320474031987754,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1439,False,"{'a': 0.1, 'e': 0.7562315206593349}",20,0,-163.04369543560148,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
1440,False,"{'a': 0.1, 'e': 0.8177749292320562}",25,0,-118.89116372211146,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
1441,False,"{'a': 0.1, 'e': 0.8711474010323434}",20,0,-59.59371850210806,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1442,False,"{'a': 0.1, 'e': 0.9158156559645617}",20,0,-133.09969858816854,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
1443,False,"{'a': 0.1, 'e': 0.9513333835907991}",20,0,-58.4496032503152,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1444,False,"{'a': 0.1, 'e': 0.9773457025171938}",25,0,-154.7408384228574,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
1445,False,"{'a': 0.1, 'e': 0.9935927062515741}",20,12,-46.65350872756206,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
1446,False,"{'a': 0.1, 'e': 0.9999120601031718}",20,0,-102.43800623987798,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
1447,False,"{'a': 0.1, 'e': 0.9962406231772022}",25,0,-125.99124478547493,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
1448,False,"{'a': 0.1, 'e': 0.9826150792578084}",20,0,-123.06378864016789,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
1449,False,"{'a': 0.1, 'e': 0.9591715702758352}",20,0,-82.80405632373687,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1450,False,"{'a': 0.1, 'e': 0.9261443360236338}",20,0,-86.65771715378872,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
1451,False,"{'a': 0.1, 'e': 0.8838633737085002}",25,0,-102.38924858889446,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
1452,False,"{'a': 0.1, 'e': 0.8327511407296593}",20,0,-115.38464775970226,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1453,False,"{'a': 0.1, 'e': 0.7733183336235594}",20,0,-114.8432498546331,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1454,False,"{'a': 0.1, 'e': 0.7061587853529644}",20,0,-42.46013499290409,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1455,False,"{'a': 0.1, 'e': 0.6319435319241833}",25,3,-57.15666005098058,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 1}",1
1456,False,"{'a': 0.1, 'e': 0.5514141076171752}",20,4,-16.13468466777454,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1457,False,"{'a': 0.1, 'e': 0.4653751358201272}",20,0,-117.21576096945415,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
1458,False,"{'a': 0.1, 'e': 0.3746862894985059}",30,13,-98.59178211158626,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
1459,False,"{'a': 0.1, 'e': 0.28025370162706154}",20,3,-26.292780018372838,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1460,False,"{'a': 0.1, 'e': 0.18302091140851692}",35,20,16.081980735061194,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1461,False,"{'a': 0.1, 'e': 0.08395943674184846}",20,14,11.517092623188528,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.1, 'e': 0.01594093286344455}",20,6,26.320740713970043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.1, 'e': 0.11568202593696611}",30,18,10.581014661330443,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.1, 'e': 0.21426726244669092}",30,19,-22.362809677032843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1465,False,"{'a': 0.1, 'e': 0.3107116112973889}",30,2,19.492451167149124,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
1466,False,"{'a': 0.1, 'e': 0.4040514324356071}",20,0,17.04198950374943,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1467,False,"{'a': 0.1, 'e': 0.4933541052225754}",20,12,-5.9501391605471055,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1468,False,"{'a': 0.1, 'e': 0.5777273468713684}",25,0,-75.59841970166771,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
1469,False,"{'a': 0.1, 'e': 0.6563281278414693}",35,22,-73.23370773340675,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 1}",1
1470,False,"{'a': 0.1, 'e': 0.7283710951114134}",20,6,-58.103079887079105,"{0: 8, 1: 1, 2: 3, 3: 2, 4: 0}",1
1471,False,"{'a': 0.1, 'e': 0.7931364191664784}",30,0,-123.6679617689915,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
1472,False,"{'a': 0.1, 'e': 0.8499769862972758}",20,0,-30.39941029108898,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1473,False,"{'a': 0.1, 'e': 0.8983248643460409}",25,12,-16.359469417898737,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
1474,False,"{'a': 0.1, 'e': 0.9376969772969664}",25,0,-187.1760861114129,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
1475,False,"{'a': 0.1, 'e': 0.9676999320121521}",25,0,-124.10987497348948,"{0: 15, 1: 4, 2: 2, 3: 3, 4: 1}",0
1476,False,"{'a': 0.1, 'e': 0.988033948885742}",30,14,-57.52825531049832,"{0: 8, 1: 6, 2: 0, 3: 2, 4: 0}",1
1477,False,"{'a': 0.1, 'e': 0.9984958571426678}",30,0,-74.54577830084176,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
1478,False,"{'a': 0.1, 'e': 0.9989811248538717}",20,0,-64.20103011923942,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1479,False,"{'a': 0.1, 'e': 0.9894849033847916}",25,0,-162.87853289032924,"{0: 11, 1: 6, 2: 4, 3: 3, 4: 1}",0
1480,False,"{'a': 0.1, 'e': 0.9701020758413145}",20,13,-27.933235362901126,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
1481,False,"{'a': 0.1, 'e': 0.9410263090291437}",30,0,-154.50601442899116,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
1482,False,"{'a': 0.1, 'e': 0.9025481183990961}",25,0,-162.2188507483754,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
1483,False,"{'a': 0.1, 'e': 0.8550519653127332}",30,0,-259.88035783144426,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
1484,False,"{'a': 0.1, 'e': 0.7990124156315803}",20,0,-124.1740908245503,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
1485,False,"{'a': 0.1, 'e': 0.7349893980118267}",30,0,-19.710060137881314,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 0}",0
1486,False,"{'a': 0.1, 'e': 0.6636226092823331}",20,11,5.467639376172576,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.1, 'e': 0.5856251228053606}",25,5,-52.7968664764478,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
1488,False,"{'a': 0.1, 'e': 0.5017762636832214}",20,9,-45.69364975338882,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1489,False,"{'a': 0.1, 'e': 0.41291382199956345}",20,3,-38.31496218962951,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1490,False,"{'a': 0.1, 'e': 0.3199256818976489}",20,14,2.2121167619583666,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1491,False,"{'a': 0.1, 'e': 0.22374095013558368}",20,0,7.496311174361168,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1492,False,"{'a': 0.1, 'e': 0.125320672758689}",25,9,15.95932448662801,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1493,False,"{'a': 0.1, 'e': 0.025648232645067947}",20,13,-25.916704751257644,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1494,False,"{'a': 0.1, 'e': 0.07428047613093587}",20,8,20.73131469258766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.1, 'e': 0.17346699894330034}",20,11,4.010535603107478,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1496,False,"{'a': 0.1, 'e': 0.2709202968427898}",20,12,14.878700547377479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.1, 'e': 0.36566664869057003}",30,8,13.990926557679007,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1498,False,"{'a': 0.1, 'e': 0.4567593802579833}",20,8,-28.012548673673404,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1499,False,"{'a': 0.1, 'e': 0.5432883230824102}",20,3,-29.049796381171944,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1500,False,"{'a': 0.1, 'e': 0.6243889085698411}",30,4,-48.97418028305357,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 1}",1
1501,False,"{'a': 0.1, 'e': 0.6992508064783751}",20,4,-53.43902105068661,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 0}",1
1502,False,"{'a': 0.1, 'e': 0.7671260214701636}",25,10,5.197670038549068,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1503,False,"{'a': 0.1, 'e': 0.8273363668335878}",25,7,-31.21417432664078,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1504,False,"{'a': 0.1, 'e': 0.8792802407006362}",20,0,-113.1177924216136,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
1505,False,"{'a': 0.1, 'e': 0.9224386370540094}",30,20,-51.04926305521086,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 0}",1
1506,False,"{'a': 0.1, 'e': 0.9563803314636136}",30,12,-80.93048179781536,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
1507,False,"{'a': 0.1, 'e': 0.9807661897385406}",20,16,4.875801707854885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.1, 'e': 0.995352556443803}",20,0,-76.06208169481307,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
1509,False,"{'a': 0.1, 'e': 0.9999936894248855}",30,0,-116.49416874747871,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
1510,False,"{'a': 0.1, 'e': 0.9946432160152013}",20,0,-92.05111633906087,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1511,False,"{'a': 0.1, 'e': 0.9793545963764285}",25,0,-157.37940632095706,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
1512,False,"{'a': 0.1, 'e': 0.9542805893422519}",20,0,-117.68341893077002,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
1513,False,"{'a': 0.1, 'e': 0.9196717261025812}",20,0,-40.82974923880288,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1514,False,"{'a': 0.1, 'e': 0.8758738069787574}",25,0,-105.30704730755343,"{0: 12, 1: 5, 2: 7, 3: 1, 4: 0}",0
1515,False,"{'a': 0.1, 'e': 0.8233244463009902}",20,0,-144.28262897406177,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
1516,False,"{'a': 0.1, 'e': 0.7625486999106625}",35,4,-99.22995590912598,"{0: 23, 1: 4, 2: 1, 3: 1, 4: 2}",1
1517,False,"{'a': 0.1, 'e': 0.6941538189759158}",20,0,-48.3313877894461,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1518,False,"{'a': 0.1, 'e': 0.6188231825386856}",25,0,-59.349452756657996,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1519,False,"{'a': 0.1, 'e': 0.5373094694172978}",20,7,-10.671821030299,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1520,False,"{'a': 0.1, 'e': 0.4504271376883899}",30,0,-127.52561244882021,"{0: 18, 1: 8, 2: 1, 3: 1, 4: 2}",0
1521,False,"{'a': 0.1, 'e': 0.35904428689111606}",20,16,9.117793202551175,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.1, 'e': 0.26407398426348844}",20,12,7.745227446395983,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.1, 'e': 0.1664651416763258}",25,11,9.41788835988737,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.1, 'e': 0.06719303441962095}",30,12,30.811736195289512,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.1, 'e': 0.03275044342594057}",20,3,18.889776265580604,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1526,False,"{'a': 0.1, 'e': 0.13236668966664739}",20,9,17.576445792552917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.1, 'e': 0.2306603716988155}",20,7,11.394872075350989,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.1, 'e': 0.32664937154317786}",25,0,-14.981765399272726,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1529,False,"{'a': 0.1, 'e': 0.41937459884298006}",20,5,7.64695850610224,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1530,False,"{'a': 0.1, 'e': 0.5079095737779552}",20,13,3.0285098477844596,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1531,False,"{'a': 0.1, 'e': 0.5913696841443248}",30,18,-31.88007833254192,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1532,False,"{'a': 0.1, 'e': 0.6689210241075527}",25,0,-77.43609742492481,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
1533,False,"{'a': 0.1, 'e': 0.7397887263138103}",25,0,-133.61722555374487,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
1534,False,"{'a': 0.1, 'e': 0.8032647041083605}",20,0,-77.45386158875742,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1535,False,"{'a': 0.1, 'e': 0.8587147265034697}",20,0,-132.3023074458782,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
1536,False,"{'a': 0.1, 'e': 0.9055847552047067}",20,0,-81.5887733923906,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
1537,False,"{'a': 0.1, 'e': 0.9434064803784696}",25,0,-105.11290470651274,"{0: 15, 1: 2, 2: 5, 3: 3, 4: 0}",0
1538,False,"{'a': 0.1, 'e': 0.9718019998490011}",25,0,-102.30823766483051,"{0: 12, 1: 4, 2: 9, 3: 0, 4: 0}",0
1539,False,"{'a': 0.1, 'e': 0.9904875949720743}",30,0,-57.77496757186001,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 0}",0
1540,False,"{'a': 0.1, 'e': 0.9992765654578563}",20,0,-154.93403696697177,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
1541,False,"{'a': 0.1, 'e': 0.9980810948185003}",20,0,-121.39251254227332,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
1542,False,"{'a': 0.1, 'e': 0.9869131278014602}",20,0,-68.40887368082839,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1543,False,"{'a': 0.1, 'e': 0.9658842510415375}",25,17,-36.93275304802124,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1544,False,"{'a': 0.1, 'e': 0.9352045781240932}",25,0,-69.03981078791927,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1545,False,"{'a': 0.1, 'e': 0.8951806501995667}",25,0,-93.25591114810891,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
1546,False,"{'a': 0.1, 'e': 0.8462123731256282}",25,18,-13.432505024423232,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1547,False,"{'a': 0.1, 'e': 0.788789021740023}",25,8,-23.451477425133298,"{0: 12, 1: 4, 2: 0, 3: 1, 4: 0}",1
1548,False,"{'a': 0.1, 'e': 0.7234843511881918}",35,12,0.07846749682964349,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1549,False,"{'a': 0.1, 'e': 0.6509508641514196}",20,1,-19.495913980648957,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
1550,False,"{'a': 0.1, 'e': 0.5719132912557945}",25,0,-39.184921835251004,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1551,False,"{'a': 0.1, 'e': 0.4871613498033415}",25,0,-17.315740017037967,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
1552,False,"{'a': 0.1, 'e': 0.3975418531777602}",20,0,12.321823100944043,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1553,False,"{'a': 0.1, 'e': 0.30395024976511736}",30,16,13.44237201083753,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.1, 'e': 0.20732167592941625}",25,7,-55.642852129312935,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1555,False,"{'a': 0.1, 'e': 0.10862161243926324}",25,11,21.931357049775528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.1, 'e': 0.008836237703148543}",20,12,15.090213167573268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.1, 'e': 0.09103742579925246}",20,10,7.937639077817098,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.1, 'e': 0.19000147343601104}",20,10,18.910694164612078,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.1, 'e': 0.28706708915633405}",30,0,20.402162432676274,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1560,False,"{'a': 0.1, 'e': 0.3812644254135708}",25,0,-120.70956449554292,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
1561,False,"{'a': 0.1, 'e': 0.47165229356133864}",25,8,-31.088397910395358,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1562,False,"{'a': 0.1, 'e': 0.5573275678993855}",35,13,-38.33372369147049,"{0: 18, 1: 2, 2: 0, 3: 1, 4: 1}",1
1563,False,"{'a': 0.1, 'e': 0.6374342094069577}",20,9,-3.6030354825183144,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1564,False,"{'a': 0.1, 'e': 0.7111718190018717}",20,14,10.637727937274922,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.1, 'e': 0.777803634863468}",30,4,-93.76551352648904,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 1}",1
1566,False,"{'a': 0.1, 'e': 0.8366638939132081}",25,0,-91.58076485337735,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
1567,False,"{'a': 0.1, 'e': 0.8871644838992945}",20,7,-23.924425241029628,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
1568,False,"{'a': 0.1, 'e': 0.9288008196198335}",20,0,-67.35653069303406,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1569,False,"{'a': 0.1, 'e': 0.9611568845714638}",20,0,-125.6385291794684,"{0: 8, 1: 5, 2: 5, 3: 1, 4: 1}",0
1570,False,"{'a': 0.1, 'e': 0.9839093876486817}",20,0,-97.92956902404896,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1571,False,"{'a': 0.1, 'e': 0.9968309933617175}",35,0,-183.670123257399,"{0: 21, 1: 5, 2: 6, 3: 0, 4: 3}",0
1572,False,"{'a': 0.1, 'e': 0.9997925932976007}",30,0,-91.34959564862618,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",1
1573,False,"{'a': 0.1, 'e': 0.9927645961287451}",30,22,-5.745235346694978,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1574,False,"{'a': 0.1, 'e': 0.9758172232797173}",20,0,-176.3610831515643,"{0: 7, 1: 7, 2: 3, 3: 0, 4: 3}",0
1575,False,"{'a': 0.1, 'e': 0.949119807297968}",20,0,-77.67209563986044,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1576,False,"{'a': 0.1, 'e': 0.9129390999389944}",20,0,-55.55469487101169,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
1577,False,"{'a': 0.1, 'e': 0.8676366068709613}",20,0,-124.57427824018609,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
1578,False,"{'a': 0.1, 'e': 0.8136649756296173}",20,12,-5.5058908586751,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.1, 'e': 0.7515634729136645}",25,12,-30.538709002658358,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
1580,False,"{'a': 0.1, 'e': 0.6819525964102134}",30,5,-3.837625678265111,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
1581,False,"{'a': 0.1, 'e': 0.6055278749869899}",20,0,-10.544058095514973,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1582,False,"{'a': 0.1, 'e': 0.5230529191977762}",20,10,-37.60940301697369,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1583,False,"{'a': 0.1, 'e': 0.4353517915382692}",30,7,-33.06262529994788,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 0}",1
1584,False,"{'a': 0.1, 'e': 0.3433007726858816}",30,0,-180.09439350884728,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 4}",0
1585,False,"{'a': 0.1, 'e': 0.247819605992965}",20,10,-11.122352110573257,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1586,False,"{'a': 0.1, 'e': 0.14986230771523742}",20,11,17.467266831905917,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.1, 'e': 0.05040763479668365}",25,16,19.450187932949774,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.1, 'e': 0.04955069454618168}",25,18,13.995603070142746,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.1, 'e': 0.14901392972842356}",25,9,11.533431414030005,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1590,False,"{'a': 0.1, 'e': 0.24698826698227544}",20,3,-12.557090977793084,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1591,False,"{'a': 0.1, 'e': 0.34249477911590703}",30,15,4.288720315518091,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1592,False,"{'a': 0.1, 'e': 0.4345791966303603}",25,10,-37.84636381921456,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1593,False,"{'a': 0.1, 'e': 0.52232144246484}",20,0,-41.55098604011077,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1594,False,"{'a': 0.1, 'e': 0.6048448251027254}",20,2,-39.91748422343248,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
1595,False,"{'a': 0.1, 'e': 0.6813247981833023}",25,13,-44.34624630052241,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1596,False,"{'a': 0.1, 'e': 0.7509971990964674}",30,0,-134.12677012191023,"{0: 20, 1: 0, 2: 8, 3: 0, 4: 2}",0
1597,False,"{'a': 0.1, 'e': 0.8131658842429469}",20,1,-94.58040113410583,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 1}",1
1598,False,"{'a': 0.1, 'e': 0.8672096846709569}",25,0,-173.76057418237986,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
1599,False,"{'a': 0.1, 'e': 0.9125886125911449}",25,0,-245.98142975583528,"{0: 13, 1: 2, 2: 4, 3: 2, 4: 4}",0
1600,False,"{'a': 0.1, 'e': 0.9488492567560117}",25,0,-193.95679052382076,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
1601,False,"{'a': 0.1, 'e': 0.9756293127952373}",20,0,-145.4750204282887,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
1602,False,"{'a': 0.1, 'e': 0.9926612032411909}",20,0,-82.65504679185837,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
1603,False,"{'a': 0.1, 'e': 0.9997747510745212}",25,0,-258.17435413328036,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 5}",0
1604,False,"{'a': 0.1, 'e': 0.9968988800767101}",25,0,-146.03014112051196,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
1605,False,"{'a': 0.1, 'e': 0.9840623250001314}",25,0,-211.6137429727693,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
1606,False,"{'a': 0.1, 'e': 0.9613933444599089}",20,0,-101.20732810405906,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1607,False,"{'a': 0.1, 'e': 0.9291184394162216}",35,0,-301.25908048687677,"{0: 20, 1: 5, 2: 2, 3: 2, 4: 6}",0
1608,False,"{'a': 0.1, 'e': 0.887560090051619}",20,1,-161.04644198244958,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 3}",1
1609,False,"{'a': 0.1, 'e': 0.8371335336555805}",20,0,-19.229016635957976,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1610,False,"{'a': 0.1, 'e': 0.7783426157108119}",20,0,-98.16204196620014,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1611,False,"{'a': 0.1, 'e': 0.7117747556357235}",30,20,-25.527532410824435,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
1612,False,"{'a': 0.1, 'e': 0.6380950774837547}",30,14,-9.300373558456428,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
1613,False,"{'a': 0.1, 'e': 0.5580397642437783}",20,11,-18.213416570941234,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1614,False,"{'a': 0.1, 'e': 0.4724087021428997}",20,0,-91.62244108386231,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
